symbol,fold,param_adx_rising_bars,param_adx_min,param_z_entry_min,param_z_entry_max,param_sl_mult,param_max_hold_bars,oos_n,oos_sharpe,oos_total_pnl,oos_mdd
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.0,4,30,-1.566,-1.163,2.19
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.0,6,28,-1.148,-0.9236,2.71
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.0,8,28,-6.81,-5.0889,2.89
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.5,4,26,9.716,6.6926,1.34
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.5,6,24,20.943,17.0534,1.62
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,1.5,8,24,17.591,13.2965,1.33
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,2.0,4,27,18.077,13.5002,1.31
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,2.0,6,24,23.794,20.278,1.55
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.0,2.0,8,23,29.51,24.2272,1.48
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.0,4,39,-18.17,-16.7963,4.28
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.0,6,35,-2.327,-2.3989,4.0
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.0,8,33,-13.491,-13.4687,4.62
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.5,4,34,-9.498,-8.7094,3.82
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.5,6,30,4.605,4.8966,2.37
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,1.5,8,28,2.448,2.5153,2.57
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,2.0,4,35,-1.08,-1.0495,2.63
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,2.0,6,30,0.572,0.6345,3.17
FARTCOIN/USDC:USDC,0,3,25.0,0.8,2.5,2.0,8,26,-4.055,-3.996,3.42
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.0,4,40,-12.911,-13.2468,3.68
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.0,6,36,-18.453,-18.1413,4.64
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.0,8,34,-13.933,-14.1996,4.55
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.5,4,39,9.933,11.1608,2.15
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.5,6,31,1.014,1.0697,2.31
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,1.5,8,30,-1.858,-1.9162,2.53
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,2.0,4,40,15.342,17.0928,1.61
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,2.0,6,31,-1.922,-2.1919,3.1
FARTCOIN/USDC:USDC,0,3,25.0,0.8,3.0,2.0,8,29,-2.369,-2.5326,3.34
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.0,4,29,1.102,0.803,1.96
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.0,6,27,-3.544,-2.7407,2.72
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.0,8,27,-8.647,-6.1876,2.9
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.5,4,25,14.01,9.3197,1.07
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.5,6,23,19.349,15.2266,1.63
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,1.5,8,23,16.758,12.188,1.33
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,2.0,4,26,20.092,14.6851,1.31
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,2.0,6,23,26.968,21.5718,1.24
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.0,2.0,8,22,33.227,25.6726,1.23
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.0,4,38,-16.228,-14.8303,3.73
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.0,6,34,-4.219,-4.216,4.0
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.0,8,32,-15.082,-14.5673,4.62
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.5,4,33,-6.763,-6.0823,3.16
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.5,6,29,2.971,3.0697,2.37
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,1.5,8,27,1.411,1.4068,2.57
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,2.0,4,34,0.141,0.1355,2.21
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,2.0,6,29,1.815,1.9283,2.82
FARTCOIN/USDC:USDC,0,3,25.0,1.0,2.5,2.0,8,25,-2.298,-2.1597,2.93
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.0,4,39,-11.129,-11.2808,3.13
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.0,6,35,-21.064,-19.9584,4.86
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.0,8,33,-15.505,-15.2983,4.55
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.5,4,38,12.539,13.7878,1.82
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.5,6,30,-0.739,-0.7572,2.32
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,1.5,8,29,-3.023,-3.0247,2.53
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,2.0,4,39,16.635,18.2778,1.52
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,2.0,6,30,-0.821,-0.8982,2.74
FARTCOIN/USDC:USDC,0,3,25.0,1.0,3.0,2.0,8,28,-0.681,-0.6963,2.86
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.0,4,27,-5.909,-3.9939,2.1
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.0,6,25,-9.96,-7.1837,3.0
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.0,8,25,-17.177,-11.2303,3.33
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.5,4,24,10.691,6.8663,1.07
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.5,6,22,16.715,12.7732,1.63
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,1.5,8,22,13.819,9.7346,1.33
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,2.0,4,25,17.245,12.2317,1.31
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,2.0,6,22,24.56,19.1184,1.24
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.0,2.0,8,21,30.538,23.0495,1.23
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.0,4,36,-23.072,-19.6272,4.38
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.0,6,32,-9.143,-8.659,4.33
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.0,8,30,-21.791,-19.6101,5.25
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.5,4,32,-9.804,-8.5357,3.26
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.5,6,28,0.613,0.6163,2.38
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,1.5,8,26,-1.08,-1.0466,2.57
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,2.0,4,33,-2.485,-2.3179,2.31
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,2.0,6,28,-0.508,-0.5252,2.82
FARTCOIN/USDC:USDC,0,3,25.0,1.2,2.5,2.0,8,24,-5.637,-5.1738,3.03
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.0,4,37,-16.85,-16.0777,3.8
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.0,6,33,-27.563,-24.4014,5.6
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.0,8,31,-22.098,-20.341,5.19
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.5,4,37,10.531,11.3344,1.82
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.5,6,29,-3.221,-3.2106,2.37
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,1.5,8,28,-5.636,-5.4781,2.53
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,2.0,4,38,14.701,15.8244,1.7
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,2.0,6,29,-3.146,-3.3516,2.74
FARTCOIN/USDC:USDC,0,3,25.0,1.2,3.0,2.0,8,27,-3.704,-3.7104,2.95
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.0,4,24,13.543,8.357,1.33
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.0,6,23,5.848,4.0807,2.08
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.0,8,23,-5.667,-3.4852,2.13
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.5,4,21,19.16,11.5174,1.03
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.5,6,21,23.426,17.4658,1.64
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,1.5,8,21,19.627,13.1655,1.33
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,2.0,4,22,28.19,18.1978,1.33
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,2.0,6,20,33.283,23.5263,1.24
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.0,2.0,8,19,32.831,19.9718,1.24
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.0,4,32,-11.588,-9.2239,3.31
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.0,6,29,-0.268,-0.24,3.27
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.0,8,28,-13.718,-11.865,3.65
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.5,4,28,3.466,2.7354,1.82
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.5,6,26,4.824,4.7152,2.38
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,1.5,8,25,2.533,2.3842,2.58
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,2.0,4,29,2.127,1.8354,2.31
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,2.0,6,25,3.427,3.2891,2.83
FARTCOIN/USDC:USDC,0,3,25.0,1.5,2.5,2.0,8,23,-0.767,-0.6749,3.04
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.0,4,33,-6.367,-5.6744,2.73
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.0,6,31,-14.81,-13.137,3.46
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.0,8,29,-14.218,-12.596,3.58
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.5,4,31,16.012,14.2475,1.27
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.5,6,28,1.496,1.482,2.32
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,1.5,8,27,-2.163,-2.0473,2.54
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,2.0,4,33,19.809,19.4485,1.66
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,2.0,6,27,1.045,1.0563,2.75
FARTCOIN/USDC:USDC,0,3,25.0,1.5,3.0,2.0,8,26,0.819,0.7885,2.96
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.0,4,24,-3.61,-1.9394,1.58
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.0,6,22,-5.333,-3.1876,2.42
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.0,8,22,-17.173,-8.9231,2.91
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.5,4,22,10.924,5.6833,1.07
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.5,6,20,11.416,7.4338,1.38
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,1.5,8,19,-6.451,-3.6577,1.85
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,2.0,4,23,27.723,14.3541,0.7
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,2.0,6,20,19.295,12.5218,0.99
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.0,2.0,8,18,21.197,12.0828,1.05
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.0,4,32,-25.307,-17.7747,4.22
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.0,6,29,-9.09,-7.8046,3.54
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.0,8,27,-22.209,-17.2526,4.82
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.5,4,29,-13.426,-9.9524,3.65
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.5,6,26,-4.223,-3.6348,2.85
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,1.5,8,24,-18.501,-15.2116,4.06
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,2.0,4,30,-0.646,-0.4838,2.15
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,2.0,6,26,-7.016,-6.0881,3.26
FARTCOIN/USDC:USDC,0,3,28.0,0.8,2.5,2.0,8,22,-22.65,-16.0616,4.74
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.0,4,33,-19.109,-15.1567,3.8
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.0,6,30,-25.529,-19.8576,4.92
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.0,8,29,-22.223,-17.965,4.76
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.5,4,33,4.129,3.9508,2.15
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.5,6,27,-1.065,-0.9709,2.38
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,1.5,8,26,-11.33,-9.7525,3.01
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,2.0,4,33,3.895,3.4981,1.96
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,2.0,6,27,-4.543,-4.2074,2.49
FARTCOIN/USDC:USDC,0,3,28.0,0.8,3.0,2.0,8,24,-21.268,-16.5137,4.58
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.0,4,23,0.885,0.4692,1.35
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.0,6,21,-6.354,-3.7059,2.42
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.0,8,21,-17.182,-8.723,2.91
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.5,4,21,17.453,8.753,1.07
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.5,6,19,10.877,6.9058,1.38
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,1.5,8,18,-6.281,-3.4673,1.86
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,2.0,4,22,31.513,15.9817,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,2.0,6,19,24.889,15.1143,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.0,2.0,8,17,27.779,14.8269,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.0,4,31,-21.924,-15.3661,3.67
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.0,6,28,-9.878,-8.3229,3.54
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.0,8,26,-22.378,-17.0525,4.82
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.5,4,28,-9.419,-6.8827,2.99
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.5,6,25,-4.935,-4.1629,2.85
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,1.5,8,23,-18.665,-15.0213,4.07
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,2.0,4,29,1.54,1.1438,1.77
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,2.0,6,25,-4.185,-3.4956,2.91
FARTCOIN/USDC:USDC,0,3,28.0,1.0,2.5,2.0,8,21,-18.967,-12.9265,4.26
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.0,4,32,-16.159,-12.7481,3.25
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.0,6,29,-26.746,-20.3759,4.93
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.0,8,28,-22.372,-17.7649,4.76
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.5,4,32,7.478,7.0205,1.96
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.5,6,26,-1.676,-1.499,2.38
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,1.5,8,25,-11.327,-9.5622,3.01
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,2.0,4,32,5.762,5.1257,1.95
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,2.0,6,26,-1.809,-1.6148,2.29
FARTCOIN/USDC:USDC,0,3,28.0,1.0,3.0,2.0,8,23,-17.873,-13.3786,4.09
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.0,4,23,0.885,0.4692,1.35
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.0,6,21,-6.354,-3.7059,2.42
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.0,8,21,-17.182,-8.723,2.91
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.5,4,21,17.453,8.753,1.07
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.5,6,19,10.877,6.9058,1.38
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,1.5,8,18,-6.281,-3.4673,1.86
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,2.0,4,22,31.513,15.9817,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,2.0,6,19,24.889,15.1143,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.0,2.0,8,17,27.313,14.6572,0.7
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.0,4,31,-21.924,-15.3661,3.67
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.0,6,28,-9.878,-8.3229,3.54
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.0,8,26,-22.378,-17.0525,4.82
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.5,4,28,-9.419,-6.8827,2.99
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.5,6,25,-4.935,-4.1629,2.85
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,1.5,8,23,-18.665,-15.0213,4.07
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,2.0,4,29,1.54,1.1438,1.77
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,2.0,6,25,-4.185,-3.4956,2.91
FARTCOIN/USDC:USDC,0,3,28.0,1.2,2.5,2.0,8,21,-19.572,-13.4872,4.35
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.0,4,32,-16.159,-12.7481,3.25
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.0,6,29,-26.746,-20.3759,4.93
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.0,8,28,-22.372,-17.7649,4.76
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.5,4,32,7.478,7.0205,1.96
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.5,6,26,-1.676,-1.499,2.38
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,1.5,8,25,-11.327,-9.5622,3.01
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,2.0,4,32,5.762,5.1257,1.95
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,2.0,6,26,-1.809,-1.6148,2.29
FARTCOIN/USDC:USDC,0,3,28.0,1.2,3.0,2.0,8,23,-18.435,-13.9393,4.18
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.0,4,20,11.579,5.5812,1.36
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.0,6,19,-2.995,-1.5949,2.25
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.0,8,19,-18.005,-8.3612,2.63
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.5,4,18,22.364,9.9363,0.73
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.5,6,18,15.625,9.253,1.39
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,1.5,8,17,-2.545,-1.3053,1.71
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,2.0,4,19,43.497,18.48,0.47
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,2.0,6,17,33.698,17.1768,0.6
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.0,2.0,8,15,28.727,10.3107,0.66
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.0,4,28,-15.385,-10.254,3.48
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.0,6,26,-7.841,-6.2118,2.87
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.0,8,24,-23.307,-16.6907,4.44
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.5,4,25,4.444,2.8683,1.49
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.5,6,23,-3.058,-2.4094,2.24
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,1.5,8,22,-16.716,-12.8593,3.72
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,2.0,4,26,5.618,3.7771,1.68
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,2.0,6,22,-2.768,-2.0268,2.37
FARTCOIN/USDC:USDC,0,3,28.0,1.5,2.5,2.0,8,20,-15.992,-10.2571,4.09
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.0,4,29,-10.186,-7.6361,3.06
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.0,6,27,-25.564,-18.2648,4.26
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.0,8,26,-23.244,-17.4031,4.38
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.5,4,27,11.141,8.4135,1.44
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.5,6,25,0.991,0.8482,2.0
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,1.5,8,24,-9.169,-7.4002,2.77
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,2.0,4,28,9.009,7.2297,1.66
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,2.0,6,24,0.555,0.4477,1.86
FARTCOIN/USDC:USDC,0,3,28.0,1.5,3.0,2.0,8,22,-15.123,-10.7092,3.77
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.0,4,30,27.939,23.207,1.19
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.0,6,27,25.228,20.3052,1.24
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.0,8,27,10.454,7.2175,1.25
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.5,4,29,19.17,17.5807,1.59
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.5,6,27,27.142,25.1539,1.27
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,1.5,8,26,10.809,8.0955,1.36
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,2.0,4,30,23.353,22.9976,1.6
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,2.0,6,27,30.17,30.7847,1.23
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.0,2.0,8,26,21.124,18.2518,1.74
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.0,4,40,6.381,7.1633,3.15
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.0,6,34,0.3,0.3028,2.89
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.0,8,33,-6.089,-5.8367,3.44
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.5,4,38,9.112,10.4165,2.96
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.5,6,33,2.958,3.3983,2.57
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,1.5,8,30,-6.677,-6.5402,3.55
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,2.0,4,39,17.215,18.8375,2.41
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,2.0,6,32,15.424,18.4046,2.65
FARTCOIN/USDC:USDC,0,4,22.0,0.8,2.5,2.0,8,28,3.599,3.4903,3.43
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.0,4,41,4.567,4.9253,3.08
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.0,6,35,-8.223,-7.796,3.0
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.0,8,33,-13.068,-11.6115,3.08
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.5,4,41,13.687,16.7427,2.4
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.5,6,35,4.972,5.7947,2.58
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,1.5,8,32,-6.107,-6.4131,3.46
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,2.0,4,42,19.663,23.5387,2.07
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,2.0,6,34,16.796,20.5931,2.66
FARTCOIN/USDC:USDC,0,4,22.0,0.8,3.0,2.0,8,30,-2.609,-2.7661,3.44
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.0,4,28,29.406,23.3178,1.19
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.0,6,25,22.67,17.4793,1.24
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.0,8,25,7.789,5.1101,1.25
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.5,4,27,20.99,18.3172,1.55
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.5,6,25,25.027,22.278,1.27
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,1.5,8,24,8.326,5.938,1.43
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,2.0,4,28,26.142,24.3599,1.52
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,2.0,6,25,32.906,31.5728,1.23
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.0,2.0,8,24,22.953,18.5912,1.6
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.5,1.0,4,38,6.69,7.2741,2.61
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.5,1.0,6,32,-2.603,-2.5231,3.28
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.5,1.0,8,31,-8.653,-7.9442,3.58
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.5,1.5,4,36,10.122,11.153,2.31
FARTCOIN/USDC:USDC,0,4,22.0,1.0,2.5,1.5,6,31,0.472,0.5224,2.91
